country,designation,points,price,price_GBP
Spain,Reserva,90,25.0,30.0
Spain,Crianza,90,30.0,36.0
US,Old Vines,90,20.0,24.0
France,E Croce,90,38.0,45.6
US,,89,45.0,54.0
France,Closerie des Alisiers Vieilles Vignes,89,35.0,42.0
France,Les Tuilières,89,32.0,38.4
US,Deadbeat,89,35.0,42.0
US,,89,20.0,24.0
Italy,,89,49.0,58.8
US,Dry,89,9.0,10.799999999999999
US,Boushey Vineyard,89,42.0,50.4
France,Aux Champs Perdrix Premier Cru,89,70.0,84.0
Portugal,,88,13.0,15.6
Portugal,Paseo of Portugal,88,,
Italy,Gallina,88,,
Argentina,,88,15.0,18.0
Portugal,,88,18.0,21.599999999999998
US,19 Block Mountain Cuvée,88,38.0,45.6
US,,88,16.0,19.2
France,En Thurissey,88,36.0,43.199999999999996
France,Vieilles Vignes Domaine des Chazelles,88,,
France,Domaine Drouhin-Vaudon,88,25.0,30.0
Argentina,Reserva,88,13.0,15.6
US,Estate Grown Proprietor's Reserve,88,45.0,54.0
US,,88,20.0,24.0
US,Lopez Ranch Old VIne,88,38.0,45.6
Argentina,Private Reserve,88,17.0,20.4
US,,88,29.0,34.8
France,JJ Bourgogne Blanc,88,21.0,25.2
US,,88,39.0,46.8
Argentina,Corte C,88,18.0,21.599999999999998
Germany,,88,11.0,13.2
US,,88,24.0,28.799999999999997
US,,88,28.0,33.6
Portugal,Azul Portugal,88,11.0,13.2
Portugal,Lua Cheia em Vinhas Velhas Branco,88,12.0,14.399999999999999
France,,88,,
France,,88,,
US,Gilbert's Vineyard,88,26.0,31.2
Australia,,88,9.0,10.799999999999999
Italy,I Fiori,88,16.0,19.2
Italy,Silenzi,88,15.0,18.0
Spain,,87,10.0,12.0
France,Sélection Brut,87,44.0,52.8
France,Grand Brut,87,48.0,57.599999999999994
France,Brut Rosé Royal,87,55.0,66.0
Spain,Vendimia Seleccionada,87,21.0,25.2
Portugal,Cabriz Colheita Seleccionada,87,8.0,9.6
Portugal,Grilos,87,7.0,8.4
Portugal,Vinha Maria Premium,87,9.0,10.799999999999999
Austria,Rosé Secco Méthode Traditionelle,87,20.0,24.0
France,Nocturne Sec,87,82.0,98.39999999999999
Spain,6 Meses Barrica,86,10.0,12.0
Spain,Corona de Aragón,86,16.0,19.2
Portugal,Evel Branco,86,13.0,15.6
Portugal,Rufo do Vale D. Maria Branco,86,17.0,20.4
Portugal,Cal Monte da Cal,86,7.0,8.4
US,Freedom Hill Vineyard,86,28.0,33.6
US,The Cave Reserve,86,100.0,120.0
US,Inspire,86,21.0,25.2
US,Rosso di Fiore Marcheschi Vineyard,86,25.0,30.0
US,Reserve,86,15.0,18.0
Germany,Trittenheimer,86,13.0,15.6
France,Brut Rosé,86,47.0,56.4
France,,86,13.0,15.6
France,,86,10.0,12.0
France,,86,16.0,19.2
France,,86,13.0,15.6
France,,86,15.0,18.0
France,,86,,
France,,86,20.0,24.0
France,,86,15.0,18.0
Chile,Reserva,90,17.0,20.4
US,Blueprint,90,55.0,66.0
Italy,Marina Cvetic',90,29.0,34.8
US,Rockpile Ridge Vineyard,90,37.0,44.4
Chile,Gran Reserva,90,18.0,21.599999999999998
Portugal,10 Years Old Tawny,90,50.0,60.0
Germany,Bernkasteler Badstube Spätlese,90,29.0,34.8
US,Hawk's View Vineyard,90,39.0,46.8
US,,90,17.0,20.4
Portugal,Monsaraz Premium,90,,
US,Marjorie Vineyard,90,50.0,60.0
US,La Encantada Vineyard,90,52.0,62.4
US,Estate Grown,90,18.0,21.599999999999998
US,Nicholas Estate Reserve,90,45.0,54.0
US,Shea Vineyard,90,55.0,66.0
Italy,Aldiano Riserva,90,19.0,22.8
US,Dijon 76 Estate,90,27.0,32.4
US,Paragon Vineyard,90,17.0,20.4
Italy,,90,,
Italy,Pago dei Fusi,90,,
Italy,,90,,
Portugal,Grande Escolha,90,,
Portugal,Charme,90,100.0,120.0
France,L'Empreinte de Saint-Mont,90,25.0,30.0
Portugal,Referencia Grand Reserva,90,,
Portugal,10 Year Old Tawny,90,,
Italy,Cúmaro Riserva,90,45.0,54.0
US,Cool Coastal Vineyards,90,18.0,21.599999999999998
France,,90,13.0,15.6
France,Le Mignon,90,,
US,Beyond the Pale,88,10.0,12.0
Italy,,88,21.0,25.2
Italy,,88,25.0,30.0
US,,88,30.0,36.0
Italy,,88,15.0,18.0
Argentina,,88,40.0,48.0
US,Hyland,88,50.0,60.0
US,District 3 Growers Reserve,88,,
Italy,Gfill,88,22.0,26.4
US,,88,45.0,54.0
Italy,Anna,88,25.0,30.0
Argentina,Terroir Selection,88,29.0,34.8
US,,88,16.0,19.2
Germany,,88,11.0,13.2
Israel,Storm Adama II,88,30.0,36.0
Germany,Private Collection Qualitätswein,88,15.0,18.0
Italy,,88,20.0,24.0
Italy,,88,20.0,24.0
Italy,Haberle,88,23.0,27.599999999999998
Italy,Floreado,88,25.0,30.0
South Africa,,88,21.0,25.2
Australia,Prickly,88,11.0,13.2
US,Party of Four,88,49.0,58.8
Italy,,88,21.0,25.2
US,Estate,88,32.0,38.4
Italy,Vinnae,88,33.0,39.6
Italy,,88,21.0,25.2
US,Unoaked Francine's Selection,88,15.0,18.0
Italy,,88,30.0,36.0
US,Reserve,90,36.0,43.199999999999996
Austria,,90,19.0,22.8
Spain,Reserva,90,40.0,48.0
Austria,,90,12.0,14.399999999999999
US,Heritage Reserve,90,40.0,48.0
Argentina,Gran Reserva,90,35.0,42.0
US,,90,36.0,43.199999999999996
Austria,Kranachberg,90,40.0,48.0
Italy,,90,22.0,26.4
US,,90,27.0,32.4
Italy,Le Rive,90,35.0,42.0
Argentina,Reserve,90,17.0,20.4
Spain,Finca Santa Sabina,90,16.0,19.2
Italy,Sanct Valentin,90,38.0,45.6
Austria,,90,21.0,25.2
US,Lola,90,30.0,36.0
Argentina,11 12 13 Maldito,90,,
Italy,Versiano,90,15.0,18.0
US,Merlot-Malbec,90,35.0,42.0
US,,90,33.0,39.6
Austria,Kremser Sandgrube,90,14.0,16.8
Italy,,90,,
France,,90,18.0,21.599999999999998
US,Leveroni Vineyards,90,42.0,50.4
US,,90,15.0,18.0
Italy,,90,22.0,26.4
US,,90,40.0,48.0
US,Luminous,90,18.0,21.599999999999998
US,Ripasso,90,25.0,30.0
US,Fronk,90,28.0,33.6
New Zealand,,88,13.0,15.6
Israel,Armon Kosher,88,35.0,42.0
Spain,,88,15.0,18.0
Italy,Salco,88,80.0,96.0
US,4B,88,17.0,20.4
US,,88,20.0,24.0
Italy,,88,21.0,25.2
US,,88,16.0,19.2
US,Old Vine 3 L,88,19.0,22.8
Italy,,88,20.0,24.0
New Zealand,,88,19.0,22.8
Italy,,88,23.0,27.599999999999998
Chile,Lot 5,88,30.0,36.0
Israel,Superieur Kosher,88,65.0,78.0
Italy,,88,19.0,22.8
US,Upland Vineyard,88,15.0,18.0
Portugal,Vintage,88,60.0,72.0
US,,88,54.0,64.8
Argentina,Felino,88,20.0,24.0
Spain,Crianza,88,15.0,18.0
US,Phoenix Ranch,88,55.0,66.0
US,Kick Ranch,88,21.0,25.2
Italy,,88,36.0,43.199999999999996
Italy,Giorgia,88,19.0,22.8
Italy,Il Castelvecchio,88,16.0,19.2
US,Spessartite on Quartz Fusion,88,47.0,56.4
US,Mother Vine Reserve,88,35.0,42.0
Romania,Hyperion Limited Edition,88,30.0,36.0
Spain,Parada de Atauta,88,25.0,30.0
Italy,RosaMati,88,20.0,24.0
US,Yalda,88,48.0,57.599999999999994
US,No. 72,88,32.0,38.4
US,Estate,88,48.0,57.599999999999994
US,Kemsley 1550,88,30.0,36.0
US,Bien Nacido Vineyard,88,24.0,28.799999999999997
US,#50 Mon Chou,88,55.0,66.0
France,,88,28.0,33.6
Italy,,88,30.0,36.0
US,,88,13.0,15.6
US,Blue Wing Teal,88,48.0,57.599999999999994
Spain,Crianza,88,14.0,16.8
South Africa,Private Cellar Series,88,16.0,19.2
Argentina,Gran Reserva,88,25.0,30.0
Italy,,88,28.0,33.6
US,Cherokee Lane,88,11.0,13.2
Italy,Rombone,88,50.0,60.0
Portugal,The Senior Tawny,88,25.0,30.0
Italy,Meruzzano,88,25.0,30.0
Italy,Tulin,88,70.0,84.0
Italy,,88,,
US,"4-2,A",88,25.0,30.0
Italy,,88,30.0,36.0
Israel,Adi 13,88,9.0,10.799999999999999
Hungary,Vision,88,24.0,28.799999999999997
US,Highest Honor,88,89.0,106.8
Israel,Cotes de Galilee Village Cuvee Eva,88,20.0,24.0
France,,88,15.0,18.0
France,,88,45.0,54.0
France,Terroir de Bissy Les Crays vers Vaux,88,28.0,33.6
France,Rendez-Vous de Septembre,88,30.0,36.0
Italy,Mosconi,88,75.0,90.0
Italy,,88,45.0,54.0
US,Domaine Danielle Laurent Legacy,88,100.0,120.0
US,The Good Guy,88,40.0,48.0
Argentina,,88,15.0,18.0
US,Gabriel Archer Reserve,88,42.0,50.4
Argentina,,88,17.0,20.4
US,Doug & Mary Wolf Special Edition Reserve,88,35.0,42.0
Italy,Olo,88,50.0,60.0
US,Hummingbird Hill Vineyard,88,25.0,30.0
US,,88,35.0,42.0
Israel,Reserve,88,18.0,21.599999999999998
France,,88,25.0,30.0
France,Les Montrevenots Premier Cru,88,30.0,36.0
Italy,Serego Alighieri 650 Anniversario,88,25.0,30.0
US,,88,16.0,19.2
Italy,Terra di San Colombano,88,27.0,32.4
US,Dry,88,15.0,18.0
US,Henry Ranch,88,39.0,46.8
Italy,Pegrandi,88,18.0,21.599999999999998
Italy,,88,26.0,31.2
US,Semi-Dry,88,19.0,22.8
Spain,Divus,88,19.0,22.8
France,,88,20.0,24.0
France,Cuvée Signature Le Porusot Premier Cru,88,75.0,90.0
Italy,Il Bugiardo,88,36.0,43.199999999999996
US,,88,25.0,30.0
Italy,Gli Archi,88,50.0,60.0
Italy,Podere Bertarole,88,25.0,30.0
France,,88,25.0,30.0
France,Vieilles Vignes,88,55.0,66.0
US,Durell Vineyard,88,50.0,60.0
Spain,Reserva,88,26.0,31.2
France,Domaine du Bois Rosier,88,,
US,,88,15.0,18.0
US,,88,15.0,18.0
US,,88,13.0,15.6
France,Les Dressolles,88,,
Argentina,,88,100.0,120.0
Spain,Reserva,88,20.0,24.0
Italy,Castello,88,15.0,18.0
Italy,Le Crosare,88,29.0,34.8
France,,88,68.0,81.6
US,Estate Grown,85,42.0,50.4
Spain,Blanco,85,10.0,12.0
US,,85,15.0,18.0
France,,85,10.0,12.0
France,,85,12.0,14.399999999999999
France,,85,15.0,18.0
France,Les Sources,85,25.0,30.0
France,,85,27.0,32.4
France,,85,15.0,18.0
France,Classic,85,15.0,18.0
France,,85,17.0,20.4
Spain,,85,9.0,10.799999999999999
Spain,El Miracle 120 Aniversario Shiraz-Garnacha,85,15.0,18.0
US,Winemaker's Reserve Estate,85,68.0,81.6
France,Les Hauts de Janeil Syrah,85,13.0,15.6
Spain,El Picaro,85,15.0,18.0
Spain,,85,12.0,14.399999999999999
US,Lawrence Vineyards,85,40.0,48.0
US,Semi-Dry,85,18.0,21.599999999999998
France,,85,10.0,12.0
France,Cuvée Prestige,85,15.0,18.0
France,Cabernet Franc by Château Penin,85,13.0,15.6
France,Rouge,85,18.0,21.599999999999998
France,,85,13.0,15.6
US,,85,19.0,22.8
Spain,Old Vine,85,9.0,10.799999999999999
US,,85,15.0,18.0
France,Belle Prairie,85,18.0,21.599999999999998
US,,85,13.0,15.6
France,Les Vignes de Bila-Haut,85,15.0,18.0
US,Across The Pond,84,26.0,31.2
US,Stereo,84,32.0,38.4
Chile,Reserva Sauvignon Blanc-Carmenère,84,11.0,13.2
Chile,Single Vineyard,84,13.0,15.6
US,Dewpoint Bacchus Vineyard,84,17.0,20.4
Chile,Santa Digna,84,12.0,14.399999999999999
US,Thornton Ranch,84,15.0,18.0
US,,84,9.0,10.799999999999999
France,Tradition,84,23.0,27.599999999999998
US,Forbidden Fruit,84,28.0,33.6
France,Buissonnier,84,26.0,31.2
US,Heirloom Sparkling Rosé,84,40.0,48.0
Chile,La Finca Clos D'Angel,84,13.0,15.6
Chile,,84,13.0,15.6
Chile,Reserva,84,14.0,16.8
US,Dry,84,12.0,14.399999999999999
US,Old Vine Meriwether Vineyard,84,25.0,30.0
Chile,Reserve,84,10.0,12.0
Chile,Block Selection Tinga Reserve,84,12.0,14.399999999999999
US,,84,65.0,78.0
US,Signature Selection,84,15.0,18.0
Chile,Single Vineyard,84,13.0,15.6
Chile,Los Vascos,84,14.0,16.8
Chile,Reserve,84,10.0,12.0
Mexico,Estate Bottled,84,13.0,15.6
US,Mercedes Riverblock Estate,84,62.0,74.39999999999999
US,Rule of Three,84,28.0,33.6
US,,84,17.0,20.4
US,,84,25.0,30.0
France,Perles Rouges,85,16.0,19.2
US,Kekoa Metodo Potugues,85,26.0,31.2
US,,85,25.0,30.0
US,,85,25.0,30.0
Italy,,85,40.0,48.0
Spain,Menguante,85,10.0,12.0
Spain,Old Vines,85,18.0,21.599999999999998
France,,85,25.0,30.0
Uruguay,,85,25.0,30.0
Brazil,Macaw,85,15.0,18.0
Moldova,Crisecco,85,13.0,15.6
France,,85,15.0,18.0
Spain,Barrel Fermented,85,,
Italy,Poggio d'Oro Riserva,85,,
Italy,,85,40.0,48.0
US,Pedregal Vineyard Estate Grown,85,20.0,24.0
Argentina,,85,18.0,21.599999999999998
Spain,Barrel Fermented,85,15.0,18.0
US,,85,18.0,21.599999999999998
France,Buissonnier Pinot Noir,85,16.0,19.2
France,Closerie des Alisiers Domaine Fribourg,85,15.0,18.0
Argentina,Single Vineyard Reserva,85,20.0,24.0
US,,85,27.0,32.4
US,Davey Outrageous Grill Thrill,85,24.0,28.799999999999997
US,,85,20.0,24.0
US,Scuppernong Estate,85,20.0,24.0
France,,85,30.0,36.0
Ukraine,Kagor Reserve,85,9.0,10.799999999999999
France,E Prove,85,20.0,24.0
US,Silver Label,86,20.0,24.0
South Africa,,86,10.0,12.0
Italy,Corona Majore,86,33.0,39.6
US,,86,16.0,19.2
South Africa,,86,15.0,18.0
Austria,Handverlesen,86,,
France,Cuvée Château,86,15.0,18.0
Spain,El Albar Rosado,86,12.0,14.399999999999999
US,,86,22.0,26.4
Austria,Pfaffenberg,86,25.0,30.0
Italy,Grotta Rossa,86,,
France,,86,13.0,15.6
France,,86,15.0,18.0
South Africa,,86,11.0,13.2
France,Les Cranilles,86,15.0,18.0
US,Summit,86,29.0,34.8
Spain,Prior,86,27.0,32.4
US,,86,16.0,19.2
US,E Estate,86,22.0,26.4
Austria,Grooner,86,10.0,12.0
Spain,Mas Suau Brut Nature,86,15.0,18.0
Spain,,86,24.0,28.799999999999997
US,,86,40.0,48.0
US,Jolie,86,66.0,79.2
US,,86,17.0,20.4
US,Proprietor's Reserve,86,25.0,30.0
US,Zinfinity,86,18.0,21.599999999999998
Italy,I Fiori,86,,
US,,86,30.0,36.0
US,Heintz Vineyard,86,42.0,50.4
Chile,Estate Bottled,86,9.0,10.799999999999999
US,Coastal,86,10.0,12.0
Chile,Los Vascos,86,11.0,13.2
Chile,,86,9.0,10.799999999999999
Chile,Los Vascos,86,11.0,13.2
Chile,,86,8.0,9.6
Chile,,85,8.0,9.6
Chile,Reserva,85,12.0,14.399999999999999
Chile,,85,7.0,8.4
Chile,Maxima Claret,85,21.0,25.2
US,,85,32.0,38.4
Chile,Xplorador,85,8.0,9.6
US,,85,21.0,25.2
Chile,Santa Digna,85,12.0,14.399999999999999
US,,85,20.0,24.0
Australia,,85,8.0,9.6
Chile,Reserva,85,11.0,13.2
US,,84,10.0,12.0
Chile,,84,7.0,8.4
US,,84,24.0,28.799999999999997
Chile,,84,8.0,9.6
US,Forest Fire,84,8.0,9.6
Chile,Gran Reserva,84,15.0,18.0
Chile,Reserva,84,12.0,14.399999999999999
US,,84,6.0,7.199999999999999
Chile,Reserva,84,13.0,15.6
Chile,120,84,7.0,8.4
US,,84,15.0,18.0
Chile,Xplorador,84,8.0,9.6
US,Reserve,84,16.0,19.2
US,Estate Reserve,90,68.0,81.6
Portugal,Rede Reserva Tinto,90,15.0,18.0
Portugal,Parcelas Tinto,90,15.0,18.0
Italy,,90,28.0,33.6
US,Soberanes Vineyard,90,49.0,58.8
US,Helen's,90,70.0,84.0
Australia,Shotfire,90,23.0,27.599999999999998
US,East Ridge,90,85.0,102.0
France,Furstentum Grand Cru,90,34.0,40.8
France,Hatschbourg Grand Cru,90,30.0,36.0
US,Pfeiffer Vineyards,90,55.0,66.0
US,Bacigalupi Vineyards,90,46.0,55.199999999999996
France,Eichberg Grand Cru,90,44.0,52.8
France,Eichberg Grand Cru,90,39.0,46.8
France,Florimont Grand Cru,90,45.0,54.0
Italy,Terre Alte,90,80.0,96.0
France,Cuvée Christine Vendanges Tardives,90,72.0,86.39999999999999
Portugal,Amantis Reserva,90,25.0,30.0
Germany,Ürziger Würzgarten Kabinett,90,25.0,30.0
Germany,Dr. L Dry,90,12.0,14.399999999999999
Italy,,90,32.0,38.4
Portugal,Baga ao Sol,90,38.0,45.6
Germany,Fitz Extra Trocken Sekt,90,20.0,24.0
US,Steel,90,30.0,36.0
Italy,Karneid,90,26.0,31.2
Italy,,90,22.0,26.4
Germany,Piesporter Goldtröpfchen Kabinett,90,25.0,30.0
Italy,,90,,
Germany,Traditionelle Flaschengärung Brut,90,42.0,50.4
Portugal,Carpe Noctem Voyeur Limited Edition,90,25.0,30.0
US,MRV,84,22.0,26.4
US,Selected Vineyards,84,10.0,12.0
France,Clérotstein Brut,83,19.0,22.8
Argentina,Picada 15,83,13.0,15.6
Italy,,83,23.0,27.599999999999998
Spain,,83,10.0,12.0
US,Tehachapi Clone,83,10.0,12.0
Spain,Parra Jiménez,83,11.0,13.2
Spain,,83,10.0,12.0
Argentina,Reserve,83,11.0,13.2
US,,83,12.0,14.399999999999999
Argentina,Alta,83,9.0,10.799999999999999
Portugal,,83,,
US,,83,17.0,20.4
US,,83,10.0,12.0
US,,83,26.0,31.2
Spain,,83,11.0,13.2
Argentina,Estate,83,16.0,19.2
Spain,Capa Rota,83,11.0,13.2
US,,83,9.0,10.799999999999999
Spain,Roble,83,7.0,8.4
Italy,,83,22.0,26.4
US,,90,30.0,36.0
Spain,Amandi,90,17.0,20.4
Italy,Tenuta Belguardo,90,50.0,60.0
US,6th Sense,90,16.0,19.2
US,Alegría Vineyard,90,35.0,42.0
US,Stagecoach Vineyard,90,75.0,90.0
Slovenia,Brutus,90,40.0,48.0
Moldova,Negru de Purcari,90,31.0,37.199999999999996
US,,90,52.0,62.4
US,Estate Grown,90,55.0,66.0
Italy,Ciliegio,90,140.0,168.0
Italy,I Poggiarelli,90,95.0,114.0
Italy,Riserva,90,120.0,144.0
US,La Cruz Vineyard,90,55.0,66.0
US,Gavin Vineyard,90,24.0,28.799999999999997
US,Zabala Vineyard,90,22.0,26.4
US,Aloise Francisco Vineyards,90,55.0,66.0
Spain,Brut Reserva Special Edition,90,25.0,30.0
US,Signpost,90,22.0,26.4
Italy,Riserva,90,80.0,96.0
Bulgaria,Bergulé,90,15.0,18.0
US,Elevation Annadel Gap Vineyard Estate,90,38.0,45.6
Italy,Riserva,90,120.0,144.0
US,Estate Grown,90,50.0,60.0
US,Topaz Impérial Rosé,90,37.0,44.4
India,Estate Bottled,90,13.0,15.6
US,,90,35.0,42.0
US,,90,15.0,18.0
US,Lagomarsino Vineyard,90,55.0,66.0
Canada,Reserve,90,24.0,28.799999999999997
Italy,,86,19.0,22.8
Italy,Scurati,86,16.0,19.2
Chile,,86,13.0,15.6
Italy,,86,26.0,31.2
New Zealand,,86,18.0,21.599999999999998
New Zealand,O:TU,86,16.0,19.2
Italy,,86,12.0,14.399999999999999
Italy,Cinque Querce,86,30.0,36.0
Chile,35° South Reserva,86,9.0,10.799999999999999
Italy,Vigna del Melograno,86,18.0,21.599999999999998
US,,86,30.0,36.0
Italy,Poggio al Tufo,86,16.0,19.2
Italy,,86,17.0,20.4
US,Good Vibrations Tawny Cabernet Port,86,60.0,72.0
US,Reserve Estate Dry White,86,13.0,15.6
Austria,Kollmutz Federspiel,86,19.0,22.8
South Africa,The Winemaster's Reserve,86,11.0,13.2
US,Mayacamas Mountains,86,28.0,33.6
US,,86,16.0,19.2
Italy,,86,21.0,25.2
Australia,,86,18.0,21.599999999999998
Italy,Biancale di San Marino,85,18.0,21.599999999999998
South Africa,Estate,85,17.0,20.4
France,,85,12.0,14.399999999999999
France,,85,10.0,12.0
US,Morrison Vineyard,85,30.0,36.0
France,Mont de Milieu Premier Cru,93,40.0,48.0
US,Riverbench Vineyard,93,40.0,48.0
France,La Garenne Premier Cru,93,,
US,Lee's,93,28.0,33.6
Germany,Blauschiefer,93,50.0,60.0
France,Vaillons Premier Cru,93,37.0,44.4
Argentina,Gran Enemigo Agrelo,93,120.0,144.0
US,Estate,93,50.0,60.0
US,Ashley's,93,37.0,44.4
US,Bien Nacido Vineyard,93,37.0,44.4
US,Paraboll,93,54.0,64.8
US,Bald Mountain Vineyard,93,45.0,54.0
US,Walker Vineyard,93,19.0,22.8
US,Garret's Vineyard Dryland,93,50.0,60.0
US,,93,36.0,43.199999999999996
Portugal,Vinha Antiga Escolha,93,,
Italy,Serraboella,93,90.0,108.0
Italy,Parussi,93,65.0,78.0
US,Ne Cede Malis,93,90.0,108.0
Italy,Ad Altiora,93,,
US,Doe Ridge Estate,93,75.0,90.0
US,Coast Range Estate,93,28.0,33.6
France,Morgeot Premier Cru,93,,
Portugal,Vinha das Romãs,93,,
Italy,Bussia Cicala,93,130.0,156.0
France,Les Embazées Premier Cru,93,,
France,Drouhin-Vaudon Vaillons Premier Cru,93,42.0,50.4
France,Montée de Tonnerre Premier Cru,93,40.0,48.0
Italy,Gallina,93,45.0,54.0
Italy,,93,32.0,38.4
Spain,,85,19.0,22.8
US,,85,26.0,31.2
US,Three Blocks,85,49.0,58.8
South Africa,,85,15.0,18.0
Spain,Brut Reserva,85,22.0,26.4
Spain,Sangre de Toro,85,12.0,14.399999999999999
Spain,Carta Nevada Brut,85,9.0,10.799999999999999
US,,85,25.0,30.0
France,Passe Colline,85,,
Spain,Vendimia Seleccionada,85,14.0,16.8
US,Lot 251,85,13.0,15.6
US,,85,28.0,33.6
US,Estate,85,25.0,30.0
France,St Amand Vieilles Vignes,85,11.0,13.2
US,,85,25.0,30.0
US,,84,55.0,66.0
US,,84,10.0,12.0
US,,84,24.0,28.799999999999997
Spain,Aria Estate Extra Dry,84,14.0,16.8
US,,84,15.0,18.0
US,,84,11.0,13.2
US,,84,11.0,13.2
France,,84,13.0,15.6
US,,84,10.0,12.0
Spain,Selección,84,24.0,28.799999999999997
US,,84,26.0,31.2
France,In Fine,84,12.0,14.399999999999999
US,Fermata,84,35.0,42.0
US,,84,10.0,12.0
US,Persephone Vineyard Estate,84,22.0,26.4
Spain,Mediterranean Red,84,6.0,7.199999999999999
France,Rhône Paradox,84,,
US,Back Seat Blonde,84,17.0,20.4
US,Lucca,84,13.0,15.6
Peru,Quantum,84,20.0,24.0
France,,84,13.0,15.6
US,Pink,84,13.0,15.6
US,Lot 257,84,20.0,24.0
US,,89,18.0,21.599999999999998
Spain,Crianza,89,15.0,18.0
Spain,Crianza,89,15.0,18.0
Spain,Romanico,89,16.0,19.2
US,BDX Discovery Vineyard,89,48.0,57.599999999999994
US,Les Collines Vineyard,89,40.0,48.0
US,Coquille Blanc,89,24.0,28.799999999999997
Italy,Cannubi,89,70.0,84.0
US,Reserve,89,50.0,60.0
Austria,Trie Rot,89,14.0,16.8
Austria,,89,11.0,13.2
Italy,,89,55.0,66.0
France,,89,18.0,21.599999999999998
France,La Croix de Bourseau,89,60.0,72.0
France,,89,40.0,48.0
France,,89,16.0,19.2
US,Eroica,89,20.0,24.0
France,,89,22.0,26.4
US,Old Vine,89,12.0,14.399999999999999
Austria,,89,20.0,24.0
Italy,Feudo di Mezzo,89,,
Spain,II Reserva,89,21.0,25.2
Spain,Lacima,89,73.0,87.6
Spain,,89,15.0,18.0
US,,89,26.0,31.2
Austria,Vom Haus,89,13.0,15.6
US,Celilo Vineyard,89,48.0,57.599999999999994
US,Brut Rosé Méthode Champenoise California Champagne,89,14.0,16.8
US,Estate Bottled,89,25.0,30.0
Spain,Viña Alarde Reserva,89,16.0,19.2
US,Alder Springs Vineyard,89,32.0,38.4
US,Paciência Estate,89,42.0,50.4
Austria,Terrassen Smaragd,89,28.0,33.6
Spain,Finca Moncloa,89,35.0,42.0
US,,88,28.0,33.6
US,Mary's Vineyard,88,24.0,28.799999999999997
US,Wild Z,88,20.0,24.0
US,,88,22.0,26.4
US,Semi-Dry,88,18.0,21.599999999999998
Italy,,88,65.0,78.0
Italy,,88,,
France,Baron de Hoen,88,12.0,14.399999999999999
US,Renovação,88,16.0,19.2
US,,88,17.0,20.4
France,Prestige,88,27.0,32.4
France,Turckheim Heimbourg,88,64.0,76.8
Italy,Selezione Madonna delle Grazie,88,90.0,108.0
US,Gravelstone,88,13.0,15.6
US,Round Rock Vineyard,88,20.0,24.0
US,Yellow Dog Vineyard,88,20.0,24.0
Italy,Gorelli,88,65.0,78.0
US,Fiddlestix Vineyard,88,44.0,52.8
US,Sagemoor Vineyards,88,16.0,19.2
Austria,,86,17.0,20.4
Italy,Testamatta Gigliese,86,30.0,36.0
Argentina,,86,10.0,12.0
US,,86,42.0,50.4
Italy,,86,16.0,19.2
Italy,,86,17.0,20.4
US,Reserve,86,45.0,54.0
Italy,,86,19.0,22.8
Greece,,86,10.0,12.0
Argentina,,86,20.0,24.0
Italy,,86,13.0,15.6
Italy,,86,23.0,27.599999999999998
US,Quail Run,86,22.0,26.4
Argentina,Altosur,86,12.0,14.399999999999999
France,Fumées Blanches,86,12.0,14.399999999999999
Argentina,Centenario Reserve,86,14.0,16.8
Italy,,86,14.0,16.8
US,Whole Cluster Fermented,86,20.0,24.0
US,Rochioli Vineyard River Block,86,65.0,78.0
Italy,,86,23.0,27.599999999999998
France,Purple,86,13.0,15.6
US,,86,30.0,36.0
France,,86,10.0,12.0
France,,86,18.0,21.599999999999998
Argentina,[+],86,10.0,12.0
Italy,Saula,86,,
Italy,,86,14.0,16.8
Greece,White Sweet Wine,86,11.0,13.2
Canada,,90,27.0,32.4
France,Côte du Py,90,22.0,26.4
France,Domaine de la Vigne Romaine,90,25.0,30.0
France,Domaine des Versauds,90,17.0,20.4
Australia,Applejack Vineyard,90,42.0,50.4
Australia,Applejack Vineyard,90,42.0,50.4
France,Intense Brut,90,45.0,54.0
US,,90,26.0,31.2
France,Rosé,90,25.0,30.0
France,Rose Label Brut Rosé,90,60.0,72.0
Italy,Dry,90,30.0,36.0
France,Brut Rosé,90,17.0,20.4
US,,90,16.0,19.2
Italy,Radice Frizzante Secco,90,18.0,21.599999999999998
US,777 Clones,90,72.0,86.39999999999999
France,Les Cerisiers,90,22.0,26.4
US,Laguna de Santa Rosa,90,37.0,44.4
France,Zéro Dosage Brut Nature,90,,
France,Perle Noire Brut Grand Cru,90,60.0,72.0
US,Freedom Hill Vineyard,90,22.0,26.4
Italy,Extra Dry,90,18.0,21.599999999999998
France,L'Esprit de Marius Sangouard,90,20.0,24.0
Italy,Extra Dry,90,19.0,22.8
France,Eclipsia Extra Brut,90,,
France,,89,20.0,24.0
Spain,18 Meses,89,35.0,42.0
US,,89,19.0,22.8
Spain,,89,15.0,18.0
Portugal,Mondeco Branco,89,15.0,18.0
France,,89,20.0,24.0
US,1105,90,36.0,43.199999999999996
US,Nouveau Bleu,90,88.0,105.6
US,,90,29.0,34.8
Portugal,Reserva,90,,
Italy,Lyra,90,31.0,37.199999999999996
US,Ciel du Cheval Vineyard,90,35.0,42.0
France,L'Empreinte de Saint-Mont,90,18.0,21.599999999999998
France,En Chante-Merle,90,,
US,Cuvee des Trois Cepages,90,55.0,66.0
